review,expected,but got
"Over acted, heavy handed, full of speeches, preachy, on the nose, and over stylized in a way only MTV could be guilty of, Stop-Loss is agit-prop garbage. I expected a lot more with talented young actors such as Joseph Gordon-Levitt and Ryan Philippe, but Screenwriter/Director Kimberly Peirce does a hatchet job of portraying the ill effects of war on American youth. I'm sure she did some work researching the Iraq war and the young men fighting in it, but you'd never guess it from watching Stop-Loss. In many ways this mess reminded me of Catherine Hardwicke's Lords of Dogtown, an equally inept, overly stylized, TV movie-like waste of solid subject matter.<br /><br />http://eattheblinds.blogspot.com/",0,1
"Though the title may suggest examples of the 10 commandments, it is a definitely incorrect assumption. This is an adaptation of 9 SEEMINGLY unrelated stories from Giovanni Bocaccio's 14th century ""Decameron"" story collection.<br /><br />Set within a medieval Italian town's largely peasant population, it is a diatribe on the reality of sex (and its consequences) within that world and time. A realistic view of Life within this world, it sometimes feels like a journey back in time.<br /><br />Given the depicted human element of its time, one can also see the more adventurous side of morality in its protagonists - as well as the ironies of Life, at times. Or it may also be viewed as a general satire of the Catholic Church's rules.<br /><br />Nothing terribly special, but definitely interesting if one comes with no expectations or assumptions.",0,1
"To some of us, director Ernst Lubitsch, adored for his underlying cheekiness and ironic comic touches, was rather wet when it came to picking material. It isn't that Lubitsch is overrated--on the contrary, he probably was ahead of his time in terms of a visual narrative--yet the projects he became attached to (or was assigned to) are not quite the landmarks of comedy his fans like to label them. With ""Heaven Can Wait"", a screen-adaptation of Lazlo Bus-Fekete's play ""Birthday"", Lubitsch is saddled with sleepy Don Ameche in the lead--and the combination of an anemic plot, a colorless star, and a musty flashback-framework stymies the director. A wicked man at the turn of the century ""falls asleep without realizing it"", presenting the facts of his life in front of Hell's entrance. Ameche...wicked? That was problem number one. The promising opening sequence (set in the Hades lobby) quickly gives way to dreary whimsy, and the supporting cast is of little help. *1/2 from ****",0,1
"The Brave One is about a New York radio show host named Erica Bain (Jodie Foster). Her life is a dream living in the city she grew up in and loves. She has her great fiancé David (Naveen Andrews), whom she is planning to marry. But one night while Erica and David are out walking their dog, they are attacked and mugged by a group of degenerates, leaving David dead. Erica recovers but is heartbroken and traumatized later on, and can barely cope with real life anymore. She buys a gun off a guy on the streets for protection. But one day she's shopping in a store, and a man comes in and shoots the clerk dead. It is then that Erica shoots and kills this man, and she becomes a vigilante. Killing anyone who tries to threaten or harm her or any others. At the same time Detective Mercer (Terrence Howard) is tracking down this elusive unknown killer, and in the process becomes friends with Erica. Erica begins to regain her sanity as she kills these violent people, but is unsure of whether or not what she's doing is morally right. And as her and Mercer become closer, he doesn't even realize the unknown murderous assailant is right next to him.<br /><br />Jodie Foster gives a very good performance in The Brave One. She portrays this type of violent, morally corrupted character brilliantly. Terrence Howard is also great in this movie. Both have excellent chemistry together, and strengthen the film to a certain level. The Brave One looks visually pristine, and conveys some brilliant camera work, but not all of it works to a great effect. The scenes where Erica is absolutely traumatized and afraid to walk out her front door to face the world. The camera swayed back and forth to the sides in an almost dream-like way, and really captured the moment with essence. Whereas almost every time Erica killed somebody, everything just had to go slo-mo and show her facial expressions in fine detail. The slo-mo was properly used when Erica committed her first murder. But why keep doing this effect almost every time she committed murder? The camera work creates a great atmosphere in most of the film, but there a few scenes here that are just plain overkill.<br /><br />The Brave One is very much about how these murders affect Erica emotionally. Her fiancé is killed by a group of thugs, and suddenly her love of New York City is turned upside down. She realizes that there is a dark side to the beloved city, and she says so on her radio show. I don't completely understand this though. Erica acts as if she never realized that violence can occur at night in the city, and that's pretty stupid. If she lived there all her life she must be either blind or very oblivious. Erica also seems to be a glutton for inhumane, murderous people. She really doesn't even have to go look for them, they just to come to her as if they're begging to be shot dead for their wrong-doing. The Brave One deals with the morals and proper use of violence strongly at first, and then suddenly it glorifies it. The ending is very negative, and completely immoral and inhumane. It also negates the purpose of Terrence Howard's character, which the movie spends so much time trying to evenly develop, and suddenly his morals take a U-turn. The morals in The Brave One become very fractured, and just plain shatter all over the place by the end. So violence is okay? It's a good thing to commit murder as long as it's for vengeance? I pretty much refuse to believe that. You know why? Because I have a conscience, which this film surely lacks. It is not right to take the life of another person, no matter how bad they are, or how much you hate them. Erica Bain sets out to stop these evil-doers, but in the end she is no better than the horrible people she kills.<br /><br />Jodie Foster and Terrence Howard provide a lot of strength for this movie. The Brave One contains a strong message, but that message is both immoral and wrong. This movie may look pretty, well acted, and intelligently strong. But it becomes pretty rotten by the end. I give The Brave One a 1.5 out of 4. The message is very out of line and morally incorrect, and really can't be saved by the good acting.",0,1
"I's a big struggle. As a story that is surreal, this movie could've been great (as great as it is rated by some here), but mixed with the acting (director and relatives playing major roles, due to financial reasons I reckon) found in here ... although calling this acting, is not only a stretch of that word, it's giving it a new meaning! A whole new meaning! <br /><br />If you are into surreal movies (there are some that I do like actually, see the Japanese Strange Circus for example), you might be able to overlook the flaws (see above) and enjoy this more. There are great ideas here, after all! Many great metaphors and ambiguous scenes, but while watching this (with a group of friends) almost all of us, just couldn't stop laughing ... not the intention of the director of course! Again, everyone has their own liking, as one can see by the high rating of this movie, but I could only recommend the movie if you're aware of the work that Alejandro Jodorowsky has done and/or are a fan of his!",0,1
"This comedy is really not funny. It' a romance that plays so much on stereotypes it makes no impact. It's a caper film so derivative -- yes, even back then -- it has no snap.<br /><br />The cast is adequate. More than that it's hard to say. However, what's nice is that the players are unfamiliar. At MGM, this would have starred Robert Montgomery. The wife of a businessman with no time for anything but work could have been any number of actresses.<br /><br />We can be grateful that this little known film is peopled by performers mostly unknown today. And the production values aren't awful. Yet it makes no real impression.<br /><br />It's a generic knockoff. And who wants that?",0,1
"This is not a boring movie, the audience might stay on its chair fascinated by this selfish character, Miles Berkowitz, both film-maker and actor here. The storyline is simple : after a divorce and ten years of a hollywoodian non-career, the author plays is quest for love in front of the camera. The first question is about how true is all that : what is written, what came by chance ? Both answers, ""yes"" or ""no"" portrays M.Berkowitz as a low average human beeing. If you look for a self-fiction about love like this one, I recommand you to read some independant comic books : Chester Brown, Joe Matt...<br /><br />Beside of this, I felt quite disappointed to hear so much against my country, France. I know american people usually say that the french are arrogant (that might be true then), etc., and for sure the french (and the whole world) have lots of griefs against america, but why so much hate ? Don't think I couldn't like this movie only because of that anyhow.",0,1
"I saw this movie when it was released, and my distaste for it has stuck with me all these years. <br /><br />Here's why: <br /><br />Greenaway's goal seems to be to take every literary image in the Tempest and make it literal. If a character were to say, ""my heart takes flight,"" we'd be shown an actual human heart, with pigeon wings attached, flapping across the screen. <br /><br />This process makes for some lush tableaux, but ultimately it's a facile exercise. And it becomes deadly boring.<br /><br />I don't begrudge the pleasure other viewers found in this movie, but it's worth knowing that not everyone in the audience was enraptured.",0,1
"You know, as you get older, you somehow think the movies you did not like when you were younger, might have been because of your youth and inexperience. Case in point, when I saw The Godfather at age 14, I thought it was boring. 20 years later, its an incredible movie to me. In other words, I grew up and began to appreciate great movies.<br /><br />So I rented Dirty Dancing with my girlfriend last night on her request, as she loved it at age 14 and I hated it at the same age. But I hoped, because I was young and stupid at age 14, perhaps this would be a new experience for me. So I sat down with her to watch, hoping to be enlightened.<br /><br />Well, the night after watching Dirty Dancing, I feel a violation. I feel like someone reached into my soul and robbed me of 2 hours of my life from watching this cheese fest.<br /><br />First, Patrick Swayze plays a 20 year old, but he looks like he is 35. And the premise of the movie is him seducing some underage teenager, wooing her with his dance moves. Really Creepy.<br /><br />Anyway, the movie is the cliché plot where the ""wrong side of the tracks"" guy and the ""rich smart girl"" accidentally fall in love with each other. Of course, their romance is fueled by the fact the ""rich girl"" can't dance a lick, so the ""poor hero"" teaches her in a week to become an expert dancer for the big end of vacation show, or something like that.<br /><br />But you guessed it: The disapproving father soon enters and forbids the two to see each other, and the movie progresses to secret meetings of dance lessons and love making. This all culminates into the final scene where the entire resort rallies around the two young lovers while the once antagonistic father accepts the 35 year old dancer as his teen daughter's new man.<br /><br />Even my girlfriend whimpered at the end of the movie as she admitted it was not anything like she remembered. I didn't press her, but I did smirk a little, and put the Godfather part II in the DVD player.",0,1
"It's a real challenge to make a movie about a baby being devoured by wild canines and the mother being wrongly accused of murder funny but against all odds this one succeeds. Meryl Streep gives the performance of her life, melodramatic, overwrought but with that comic genius that keeps you laughing even as a mother struggles with the ultimate horror.<br /><br />If comedies about the infants being eaten by dogs are not your cup of tea you might be uncomfortable watching this and, yes, it is an odd choice of topic for a farce but really very little of the movie has anything to do with that as it focuses on giving Streep a showcase for her Aussie accent and facial contortions. <br /><br />Throwing in a slam at media bias and sensationalism and disregard for either the truth or ethics gives the movie the chance to make the daring point that those things are bad.",0,1
"Not much to say on this one. A plot you can pretty much peg, in the first 10 minutes. Nothing overly wrong with this film, very little action for an action film. There was a chance to explore the characters emotions occasionally. Whether an action film is the right genre to do that with, I'm still undecided. Sniper was one of the easiest films to watch without giving full attention to, as it had little twists and a straightforward plot. I was probably guilty of that, so with a second watch or with undivided attention it may be better.<br /><br />4/10 (but the best of my 4 out of 10's)",0,1
"If the term itself were not geographically and semantically meaningless, one might well refer to ""Ned Kelly"" as an ""Australian Western."" For the people Down Under, Ned Kelly was, apparently, a folk hero bandit akin to Robin Hood, Jesse James, Bonnie and Clyde, and Butch Cassidy and the Sundance Kid. The descendant of Irish immigrants, Kelly became a fugitive and an outlaw after he was falsely accused of shooting an Australian law officer, a crime for which his equally innocent mother was put into prison. To get back at the government for this mistreatment, Kelly, his brother Dan, and two other companions, became notorious bank robbers, winning over the hearts of many people in the countryside while striking a blow for justice in a land where Irish immigrants were often treated with disrespect and disdain by those who ran the country.<br /><br />Perhaps because we've encountered this ""gentleman bandit"" scenario so many times in the past, ""Ned Kelly"" feels awfully familiar and unoriginal as it pays homage to any number of the genre's stereotypes and clichés on its way to the inevitable showdown. Ned is the typical heart-of-gold lawbreaker who kills only when he is forced to and, even then, only with the deepest regret. He also has the pulse of the common folk, as when, in the middle of a bank robbery, he returns a valuable watch to one of the customers, after one of his gang has so inconsiderately pilfered it. What movie on this particular subject hasn't featured a scene like that? It's acts of selective generosity like this, of course, that earn him the love and respect of all the little people who come to secretly admire anyone who can get away with sticking it to the powers-that-be and the status quo. Geoffrey Rush plays the typical bedeviled law enforcer who feels a personal stake in bringing down this upstart troublemaker who keeps getting away with tweaking the establishment. There's even the inevitable episode in which one of the ladies being held up goes into the next room and has sex with one of the robbers, so turned on is she by the romantic derring-do of the criminal lifestyle. And the film is riddled with one hackneyed scene like this after another.<br /><br />Heath Ledger fails to distinguish himself in the title role, providing little in the way of substance to make his character either interesting or engaging. It doesn't help that he has been forced to provide a droning voice-over narration that underlines the sanctimoniousness and pretentiousness of both the character and the film.<br /><br />""Ned Kelly"" might serve a function of sorts as a lesson in Australian history, but as an entertainment, it's just the same old story told with different accents.",0,1
"This is a movie with a wonderful concept, but very weak writing. It should never have been released with out at least three more re-writes (assuming it got any). The story is too loosly held together, and there are too many 90 degree turns in the story to make it a cohesive movie. It would be great to see what a decent screen-writer could do with the story.",0,1
"It's a shame, really, that the script of this film had more holes than you could shake a stick at (mixed metaphor intentional), because Kinski and Coyote - both supremely talented performers who are capable of great subtlety and nuance - have wonderful chemistry together, and the always-provocative Fairuza Balk didn't hurt the mix either. Jeremy Piven would have been great here too, if his character (and all the other supporting characters) hadn't been written as a plot device. As for the main proceedings, the writers just didn't know how to create the suitable guilty-or-innocent tension for Kinski's character -- instead they gave us confusion, contradiction and, by the finale, downright let's-hope-the-viewers-don't-notice claptrap.",0,1
"While this isn't an all time classic comedy it is a pretty good little movie to watch if you catch it on a rainy Saturday morning with not a lot else going on right then.<br /><br />Harold Lloyd plays Ezekiel Cobb, an American coming home after growing up in China where his dad was a missionary.He has come home from China to find an American wife and plans to return to China to continue his father's work.Cobb unwittingly is recruited to run for mayor of his corrupt home town when the existing political machine that controls the town realizes that he would make a perfect patsy to run against the current mayor who also is the head of the town's underworld.They figure the bumbling ,stumbling Cobb has no chance to win and therefore the current mayor continues to run the town and run his schemes which makes them all rich.<br /><br />Lloyd isn't doing the physical comedy here like he did in his silent films.He does a convincing portrayal of Cobb with a reserved understated dignity.The acting was good from all involved and the story and script were also quite good.<br /><br />Being made in 1934 the film does have some rather racist language when talking about the Chinese and it also has a typical black character from that era but these stereotypes aren't nearly as mean as I've seen from other films from that time.<br /><br />Although not close to being Lloyd's best film ,this movie does entertain and Lloyd is very good as Cobb.You won't be blown away by this film but it may be enough to peak your interest in Lloyd and make you want to see more of his work.",0,1
"""The Apartment Complex"" is a campy comedy full of kookie characters created in lieu of a real story which tells a young psych student (Lowe) who takes a job managing an apartment complex and becomes embroiled in a murder mystery...um, if you can call it that. This low cal watch contains no suspense, no thrills, no drama, no action, precious few funny moments, a dash of nudity, and almost no romance. ""The Apartment Complex"" is passable, forgettable junk food for only the most needy couch potatoes.",0,1
"Devil Dog sets your heart racing. It's brilliantly paced, the ending comes like a bolt out of the blue and plunges itself into the very centre of your being. You'll never look at your dog the same way again. In fact you'll start thinking of having it put down - BY A PRIEST! FANTASTIC!",0,1
"Yumiko (Wakana Sakai), the pretty adopted daughter of a recently-deceased Japanese businessman, inherits control of her father's company; her uncle Kazuo (Shun Sugata), miffed that he wasn't left the business to run, orders a hit on his niece. When jug-eared chef Kensuke (Takashi Okamura) enters the wrong hotel room by mistake and knocks out hit-man Invincible (Jung Yuen), he is mistaken for the killer and sent to kill Yumiko. Instead, he falls for the pretty heiress and ends up vowing to protect her. However, she is kidnapped by Kazuo's men while Kensuke is preoccupied playing an arcade game with cop Daniel (Sam Lee).<br /><br />Uncle Kazuo keeps Yumiko in a hypnotic trance, and takes control of the business, but runs into a spot of bother himself, when his gangster pals threaten to reveal his illegal activities unless he allows them total control.<br /><br />Meanwhile, Kensuke teams up with two martial arts experts, Lam Kau (Yuen Baio) and Lam Doi (Candy Lo) who are hunting Invincible. He learns Kung Fu and attempts to free Yumiko.<br /><br />A mixture of broad slapstick humour, spoofery and fight scenes, No Problem 2 is a disappointing film considering the talent involved: 80s kung fu superstar Yuen Baio manages a few fight scenes but is getting a little old for acrobatics these days; director Kar Lok Chin delivers the kind of dumb parody schtick I'd expect from a Scary Movie film; Jung Yuen resorts to mocking his character in Operation Scorpio; and Sam Lee well, Sam Lee is as annoying as always!<br /><br />On the other hand, Collin Chou, as gangster Ben, impressed me; he has an obviously strong screen presence which has not gone unnoticed by Hollywoodhe has since starred in two of the Matrix movies and is soon to appear in D.O.A., directed by Corey Yuen. I was also impressed by Wakana Sakai, but for an entirely different reason: this beauty is easy on the eye and should go much further in the film business.<br /><br />There is some fun to be had from working out what movies are being parodied, but at 104 minutes I found this film a real chore to sit through. If people pulling funny faces accompanied by silly sound effects makes you burst your sides laughing, then No Problem 2 might appeal to you. Otherwise, I would leave well alone.",0,1
"I love Alec Guinness. And that's saying a lot after this film. Actually, he is not bad in it. He just seems to stand aside, be urbane and his usual delightful self, but invest nada. It is obvious the girl he is matched with is a featherweight, even as an inexperienced young French girl. Sir Alec wouldn't have chosen her when he was young and very obviously isn't too happy about it now.<br /><br />The interesting character is the brooding brother of the odd ""Suzanne"", another twit. ""Donald"" aspires to be a French Heathcliffe and I waited in vain for the source of his mystery. What deep dark secret was he hiding behind that forehead? Was he in love with the father's mistress? Why did he jerk Suzanne's hair when she plotted to bring the disparate parts of this turkey together on the country estate? Or perhaps he had simply had enough of her obnoxious acting.<br /><br />The film would have been charming with Guiness and the ""older woman"" reminiscing and seeing Paris together. THAT would have been a great story! Two lovely experienced people in a beautiful city after the destruction of World War II. Why didn't somebody come up with that? I suggest watching Alec Guiness in ""The Card"", a little known but worthwhile film.",0,1
"I'm a big fan of Kevin Spacey's work, but this is a sub-standard film. If you think it looks interesting, or you saw it and liked it, go and check out John Boorman's ""The General"". It is basically about the same guy, but is far superior in every way (and doesn't suffer from the Hollywood glorifications).",0,1
"""Yesterday"" as a movie, is hard to rate. The cinematography is excellent and deserves a 9/10. The story is gritty and real and does not compromise. But the translation of the story to the screen through the actors did not match the camera work.<br /><br />As a person who was born and raised in Central Africa, I appreciated the authenticity of the film's look and the honest depiction of daily life for the Zulu. But this and the camera work are not enough to recommend the average viewer should see this film. It takes an appreciation of true cinema and not just a love of movies to see the purpose and strength of ""Yesterday"". <br /><br />Unlike the 1980 film ""The Gods Must be Crazy"", which was a comic look at one African culture encountering modern technology, ""Yesterday"" has no intention of appealing to any crossover audience. The movie simply is not fit for the common western mind - and I doubt it was intended for the western mind. The scenes are long and slow, the editing is not paced for a 60mph+ instant gratification world. The dialog is not cleaver or witty, it is real. Movies about health crises do not make the best entertainment and this movie is not entertainment, it is education.<br /><br />This movie is best viewed by those who know, appreciate and love the way of life and the culture in sub-Sarah Africa. If you lack a broad enough world-view to understand other cultures, especially African cultures, should skip this film. Do not waste you time with it. Go see ""Talladega Nights"" or ""Larry the Cable Guy"" instead for your cross culture viewing.<br /><br />I give it a 4 for most who might want to see the movie but have no accurate understanding of African cultures. For the viewers with an appreciation for films about the human experience anywhere in the world, I would give it a 7.",0,1
"I had heard that this film was stylish and intriguing, but I just found it annoying. It's been a while since I've seen it (and hopefully I won't find out all my memories are wrong and I'm unjustly condemning this movie), but my memory is that the filmmakers tried to portray Leopold and Loeb as victimized by an anti-gay society, and that this somehow caused their horrible crime. I totally disagree with this point of view, and think it's unfair both to homosexuals and to Bobby Franks, the real victim of the story. I can't imagine why anyone would want to claim those two as martyrs. I also thought L&L were portrayed as a bit more sophisticated than they actually were--after all, they were teenagers who lived at home. The film places them in a kind of fantasy world that seems like it should be scored by Morrissey.<br /><br />I just read an interview with one of the filmmakers that implied the film's anachronisms, such as the push-button phones that characters used, were meant ""to add Brechtian distance"". They certainly do that, but I happened to find it highly irksome.<br /><br />Apparently a number of people found this movie interesting, but I would have preferred a less ""stylish"" and more realistic examination of the part homosexuality may have played in the Leopold & Loeb case.",0,1
"If you haven't seen ""The War at Home"", let me tell you what you've been missing. It's a show about ethnic diversity and sexuality that could have only been edgy and funny in the 60's. Where America has grown in it's acceptance of race, sexual preference, religion, etc... this show seems to argue with that progress. It's a backward step in America's evolution.<br /><br />For example, one of the ongoing jokes of the show is that the WHITE daughter is dating a BLACK kid from school. This is obviously hilarious seeing as how you can't see that type of relationship at any mall in America. I've lived in both small towns and big cities, so don't give me some type of red state, blue state excuse. Not only is this the joke, but the father, who is supposedly not racist, finds this disturbing and asks his daughter repeatedly to break up with her boyfriend, which opposes his ""he may sound like a racist, but he's just dumb"" character.<br /><br />If this isn't enough, a second running joke is that one of the sons, and soon to be metro-sexual, is ambiguous in his sexual orientation. The audience learns over and over that he isn't gay, but the father isn't convinced, so he constantly avoids his son, afraid perhaps that his son will hit on him, as all gay men are nymphomaniac wild men, who can't control their will. The father always comes to some acceptance of his son, once per show, but usually goes on avoiding him in the following episode.<br /><br />The only way this show can cure itself in my eyes is if the continuous exposure to these ""unnatural occurrences in life"", open up the father's eyes a little, but that may be too much to ask - and besides, with jokes like these, I'm sure we'll have hilarity in episodes to come like - Episode 13, ""Father Votes Against Women Voters"", and Episode 14, ""My Muslim Neighbor is a Terrorist"".<br /><br />Please drop this show, FOX. We're living in a different world from the one your execs grew up in.",0,1
"I enjoyed the beautiful scenery in this movie the first time I saw it when I was 9 . Dunderklumpen is kind of cute for kiddies in a corny way. It reminded me of HRPUFFINSTUFF on sat mornings, Its Swedish backdrops make it easy on the eyes . Don't expect older kids to be interested as the live action/animation is way behind the times and most older kids will get bored.This is definitely an under 10 age set movie and a nice bit of memories for those of us who were little kids in 1974.",0,1
"The screen-play is very bad, but there are some action sequences that i really liked. I think the image is good, better than other romanian movies. I liked also how the actors did their jobs.",0,1
"Tug-3 is absolutely right. Although I am sure that Mr. Osmond wanted to make a sincere, heartwarming Christmas movie, this one is as cynical and creepy as they come. The religious significance of Christmas is forgotten and replaced with cute kids, clueless grownups, and dopey villains. The production values demonstrate that this was either filmed on a shoestring or by truly inexperienced filmmakers-- I suspect the latter, unfortunately. The worst part, oddly enough, really is the music. You would think someone with a long-standing musical career could do better than the title song, but you would be wrong. Even my mom didn't like this movie, and she likes the Osmonds AND sappy stuff.",0,1
"David Mamet is a very interesting and a very un-equal director. His first movie 'House of Games' was the one I liked best, and it set a series of films with characters whose perspective of life changes as they get into complicated situations, and so does the perspective of the viewer.<br /><br />So is 'Homicide' which from the title tries to set the mind of the viewer to the usual crime drama. The principal characters are two cops, one Jewish and one Irish who deal with a racially charged area. The murder of an old Jewish shop owner who proves to be an ancient veteran of the Israeli Independence war triggers the Jewish identity in the mind and heart of the Jewish detective.<br /><br />This is were the flaws of the film are the more obvious. The process of awakening is theatrical and hard to believe, the group of Jewish militants is operatic, and the way the detective eventually walks to the final violent confrontation is pathetic. The end of the film itself is Mamet-like smart, but disappoints from a human emotional perspective.<br /><br />Joe Mantegna and William Macy give strong performances, but the flaws of the story are too evident to be easily compensated.",0,1
"Terry Benedict (Andy Garcia) catches up with Danny Ocean and his team and demands that they repay the money that they stole from him (in Oceans 11) plus interest. He holds back from violent action however as he is under the instruction of the world's greatest thief, the Night Fox. The team then have to pull off a series of heists to pay Benedict back whilst testing their abilities against the Night Fox who wishes to maintain his position as the greatest thief ever. Put simply, this film is a complete mess. The masses may argue that it is ""cool"" and that Clooney and Pitt put in great performances but these are the same people who have a subscription to ""Hello"" magazine and think that David Beckham has the potential to be a great actor. The story is convoluted, it is not complex or clever and it does not have intelligent twists and turns, it is just a complete mess that spills out in multiple directions with the hope that the audience will think it is cool and intelligent (Hello magazine readers). Any respectable movie watcher will however see the film for the farce that it is. Whilst Oceans 11 wasn't a great film it had a decent pace, was stylish and had some decent twists and turns. This movie loses its way very quickly and then basically gives up. It is as if the director and cast said to themselves, hey this isn't really working out, lets just have a laugh! Indeed the cast looks like they are enjoying themselves but I was not. I will not delve into the plot as its confused evolution does not warrant any examination. The addition of Catherine Zeta Jones is largely annoying. The scenes where Julia Roberts impersonates herself (with Bruce Willis undertaking a cameo role) whilst mildly amusing appear to be a desperate move to keep the audience interested. The movie is so full of plot holes that it as if Arnie has emptied an Uzi 9mm into the film studio. Credit can only be given to some scenes where the Night Fox uses Caopeira to undertake a heist against the back drop of some funky music but this is hardly justification to watch the movie. The final scene features the team in a nonsensical drunken stupor; this accurately sums up the movie. Stick with the original.",0,1
"As long as you keep in mind that the production of this movie was a copyright ploy, and not intended as a serious release, it is actually surprising how not absolutely horrible it is. I even liked the theme music.<br /><br />And if ever a flick cried out for a treatment by Joel (or Mike) and the MST3K Bots, this is it! Watch this with a bunch of smart-ass wise-crackers, and you're in for a good time. Have a brew, butter up some large pretzels, and enjoy.<br /><br />Of course, obtaining a copy requires buying a bootleg or downloading it as shareware, but if you're here on the IMDb, then you're most likely savvy enough to do so. Good luck.<br /><br />And look for my favorite part....where Dr. Doom informs the FF that they have 12 hours to comply with his wishes....and he actually gestures the number ""12"" with his finger while doing so....it's like ""Evil Sesame Street""....hoo boy.<br /><br />...and of course Mrs. Storm declaring ""Just look at you....the Fanstastic Four"" is just so heartwarming....you'll laugh, you'll cry.....<br /><br />So if you love schlocky Sci-Fi, this one's Fantastic For you!",0,1
"The poet Carne disappears (didn´t he disappeared with Prévert?) and is followed by the judge Carne. The director wants to give his own vision of a youth that he doesn´t understand and he doesn´t want to. It´s a long way from the wonderful ""Les enfants du paradis""!!!!!!!!!!!!!!!!!!",0,1
"In 1454, in France, the sorcerer Alaric de Marnac (Paul Naschy) is decapitated and his mistress Mabille De Lancré (Helga Liné) is tortured to death accused of witchcraft, vampirism and lycanthropy. Before they die, they curse the next generations of their executioners. In the present days (in the 70's), Hugo de Marnac (Paul Naschy) and Sylvia (Betsabé Ruiz) and their friends Maurice Roland (Vic Winner) and his beloved Paula (Cristina Suriani) go to a séance session, where they evoke the spirit of Alaric de Marnac. They decide to travel to the Villas de Sade, a real estate of Hugo's family in the countryside, to seek a monastery with a hidden treasure. They find Alaric's head and the fiend possesses them, bringing Mabille back to life and executing the locals in gore sacrifices. After the death of her father, Elvira (Emma Cohen) recalls that he has the Thor's Hammer amulet hidden in a well; together with Maurice, they try to defeat the demoniac Alaric de Marnac and Mabille.<br /><br />Last weekend I bought a box of horror genre with five DVDs of Paul Naschy per US$ 9.98; despite of having no references, I decided to take the chance. The first DVD with the uncut and restored version ""Horror Rises from the Tomb"" is a trash B (or C) movie that immediately made me recall Ed Wood. The ridiculous story is disclosed through awful screenplay, direction, performances, cinematography, decoration, special effects and edition and with lots of naked women. The result is simply hilarious and I can guarantee that Ed Wood's style is back. My vote is three.<br /><br />Title (Brazil): Not Available",0,1
"As a writer and a lapsed Orthodox Jewish woman, I was let down tremendously by this movie. The dialogue is hackneyed and wasteful, the characters, too engaged with lines ranging from the wrackingly prosaic to the stunningly melodramatic, aren't allowed to expand into genuinely textured individuals. The one-trick musical score tries to make up for the blandness, swooping portentously into the silence to jar the viewer and the script out of protracted catatonia.<br /><br />Like an adolescent revolutionary on a self-righteous tirade, this film is blown away by the wisdom of its revelation--patriarchy is wrong--and thoroughly squanders its energies, hammering on this point. The resultant artistic crime is a complete lack of imaginative development; the moral crime is the reduction of human beings to caricatures: martyrs and grotesques.",0,1
"Man To Man tries hard to be a good movie: it has its heart at the right place, it aspires to be epic and it has a message that no doubt everybody will appreciate. But there lies also some of the problems of this picture. It strives so hard to be good and to get its message across that sometimes the viewer must feel unchallenged. So it is only adequate that the images which are used by this picture are simplistic - Man To Man doesn't let the viewer decide what he thinks is right but is hammering its message in his head. Joseph Fiennes exemplifies this in his role: he does his best to look concerned, genuinely moved and all the other emotions you can express with the single one facial expression his repertoire has to offer. Add that the movie is overlong and loses its speed towards the end you would be easily led to the conclusion that Man To Man is not worth watching. But there are enough points to defend it: it is entertaining, has some humorous scenes and the show-stealing Kristin Scott Thomas. Of course you should not compare it to humanistic masterpieces like The Elephant Man (David Lynch) but you'll be leaving the theatre satisfied. It tries to grab your heart (even if your brain thinks that it is too obvious) and succeeds most of the time.",0,1
"When I was young, I was a big fan of Chuck Norris. I just begun getting out all his old movies on video so I can see them through adult eyes. I remember that I really liked this one in particular, and thought it was one of his best. Now that I'm a little older, I can say that although it's thoroughly average, I still consider it one of his better films. In an acting stretch for him, Norris plays a cop haunted by his participation in the arrest and capture of a dangerous serial killer movie. Serial Killers are all the rage nowadays, and people would like to think of them as a wholly 90s invention. In contrast, it's good to see where the current infatuation has sprung from, most obviously, action movies (as well as stalk n' slashers) of 70s and 80s. While Norris attempts at both humour and any form of human compassion are ham-fisted and laughable, nobody could kick someone in the head quite like Chuck. Being a big fan of Steve James also, I can recommend this film, ditto for genre legend Billy Drago, as well as seeing Mitch from The Blue Brothers in a supporting role. Not great, but it's better than anything Norris did in the 90s.",0,1
"Writer/Director Brian Burns has obviously seen a few romantic comedies, and he seems to think that he's discovered the formula for success: plenty of location shots in New York (preferably in the winter), allusions to old Hollywood films (especially musicals), enjoyable musical soundtrack. Alas, all of this is mere compensation for Burns' lack of talent as a writer. (The great mystery of many writer-directors making independent films is not why they cannot get on with major studios, but how they get any backing at all for their films.)<br /><br />Normally our interest in romantic comedy is motivated by the lead characters, but the couple in this film simply has no appeal. This is not the fault of either David Krumholtz or Milla Jovavich; their characters are just poorly written. What we respond to in such classics as When Harry Met Sally or Annie Hall or older films such as His Girl Friday are quirks and flaws of the lead characters' personalities. Lacking the ability to create individuals, Burns gives us an after-school special inspired by Men Are From Mars, Women Are From Venus.<br /><br />How anyone can see Burns as the successor to Woody Allen is beyond me. I did not laugh once during this film, and the screen-play is full of echo chamber dialog (""I want to paint the town red."" ""You want to paint the town red?""), which is the most tell-tale sign of someone who has no business writing for a living. In one of the early scenes, we see Krumholz's actress girlfriend filming a mindless TV sitcom. It's the only moment in the whole film that the dialog feels right; maybe that indicates what Burns talents are really suited for.",0,1
