review,expected,but got
"The movie's storyline is pat and quaint. Two women travel through the middle east and discover themselves. Unfortunately, if you are looking for a movie about the middle east and central Asia this is absolutely terrible.<br /><br />The producers of the film either did no research or were unbelievably lazy when filming it. To begin with, and most glaringly incorrect, the Nuristanis, as they were known in the thirties, and indeed since the 1890s and their forceful conversion by Abdul-Rahman Shah of Aghnaistan, were not nomads. In fact they have not been nomads since the Aryan invasions of central Asia over three milenia ago.<br /><br />Second, the city that is filmed as Tehran is not Tehran, which is understandable, however the geography of the area around the city could not be more strikingly DIFFERENT than the city of Tehran, which is surrounded on all side by a large mountain range, which predominates all of the cities views.<br /><br />Third, Persian, despite the fact it is spoken in Iran and Afghanistan, is never heard in movie. When there are native speakers who do not speak in German they speak in Arabic. The 'Persian' guards at the border, in fact, say to each other 'Ma hadha rujal' (This is not a man) and not 'in mard nist' as it would be in Persian. Also, the love song between the Indian princess and one of the main characters is obviously in Spanish. While talking in the garden one of the main characters says that the Quran uses the words 'Ferdos' and 'jehaan' and makes some reference to drugs afterwords. These words certainly never appear in the Quran as they are Persian for Paradise (indeed, Ferdos and Paradise are very distant cognates between our languages) and 'World' respectively, though Jehaan is admittedly close to 'Jehennan' which is hell in Arabic. When they encounter the nomads in the desert the language spoken is also Arabic, this despite the fact that there are NO native speakers of Arabic in Iran and Afghanistan and its use is primarily religious, with some use in education at that time.<br /><br />When they are stopped in Iran before they reach the Afghan border the people they encounter are wholly unlike any Iranian group. Their tents are typically bedouin with carpets decorating the walls and a high profile. In Iran it is also extremely uncommon for people to wear Turbans unless they are a cleric. The language spoken is clearly Arabic from the initial greeting of 'Ahlan wa Sahlan.' When they do reach Kabul the desert they find themselves in is sandy, totally unlike the rock dirt that is found in the arid parts of the Hindu Kush mountain range. There is an absence of the light green scrub that covers the ground in the summer and spring. The area is also not wholly consumed by the extreme mountains of the mountain range that won its name, The Indian Killers, because of its difficult and limiting ground.<br /><br />In short, the story line is the only thing in this movie that holds any water and it is still weak and common place. It lacks any real draw to it, being merely the tale of two women trying to learning about themselves as they get to Nuristan, however, even that is still-born and no real development is felt, leaving the characters in the end just where they were in the beginning and nothing has changed except that world war two has broken loose. In short, this is a really bad movie that I would have rated at one star except for the good footage of Bedouin and the deserts of the Levant, even if they are misnamed.",0,1
"I managed to see this at what I think was the second screening in the world, a few days after its opening at the Dublin International Film Festival. While I was attending another film two nights later at the same theater, I saw Brendan Gleeson, Paul Mercier and the rest of the cast & crew at another promotional screening of Studs.<br /><br />I have to say that I was bitterly disappointed with the film, I was by no means expecting a masterpiece, but what was presented to me, I believe lacked all the crucial elements of the genre it had set itself into. Before I continue, two things, I accept that some filmmakers like to subvert generic expectations, here this is simply not the case. Secondly, I know that it was based on a play (which I haven't read but have been informed that it isn't a shimmering piece of literature), but this does not excuse the massive narrative problems that permeate the film.<br /><br />My main problem with the film is the script, forget that it was based on a play, as a sports comedy it simply doesn't work, the down and out team are trying to win a football cup, few of the games are shown (when they are, it is very short) and we are not given any satisfaction due to any of their sporting achievements. Having read so far, you might assume that it is not a strict sports film but a psychological study of the relation between a ""charlatan"" of a manager and his hopeless team. It certainly does not achieve this, I'm not even sure if it was aiming to. Any attempt to shed light on the history of any of the characters is hackneyed and peripheral. Overall, I found the script lacking in many respects.<br /><br />I do think the performances and the music were good and technically, the film was well made. But aside from those points, which should be expected from any Irish film at this stage, I left the theater feeling very disappointed.<br /><br />My judgment may seem harsh but I do think there is some hope for a strong national Irish cinema in the near future and this simply does not back that argument. As Studs has become a recommended Dublin Cineworld film (I was part of the audience at that screening), most people would seem to be disagreeing with me, so that means you should probably make your own judgment of the film.",0,1
"Her bit-part as a masseuse, in the lurid sequel to the original 'Emmannuelle', evidently gave someone the bright idea of putting a spanner in the works of the French soft-core series' gambit by inverting the Caucasian carnality and casting Javan stunner Gemser in a leading role in this, the rather tame first of a series of sexploiters that became increasingly depraved as sleazier directors took on in-name-only sequels.<br /><br />Someone (and surely not the English-language over-haulers Warner?) was also anticipating an 'A Star Is Born' type meteoric rise out the results, judging by the way the actress is credited merely with the eponymous moniker of the on-screen heroine, albeit with a couple of consonants sacrificed as insurance against litigation.<br /><br />Gemser's tenure in the series saw her as an 'intrepid' photographer, allowing of course for all manner of subsequent globe-trotting adventures. But, whilst she may well have been one the very most beautiful actresses on the screen at that time, any thespian talent that may have been there to discern becomes mired in the same sort of unfeasibly facile cogitation (""I have to confess that since I've been in Africa, I find white skin less appealing..."") that was to be found in the French films.<br /><br />And in this particular entry, much to the consternation of the raincoat brigade the essence of on-screen carnality is as much to be found in puerile symbolism (pumping engine pistons!) as it is in prosaic couplings - although naturally these include generous dollops of 'exploratory' lesbianism. Connoiseurs of kitsch are however guaranteed a continuous stream of aural delights, what with such epithets of ethnographic wisdom as ""I do nothing to be a perfect black, she does everything to be a perfect white"".",0,1
"Updating of the Bliss theme is merely the latest in a lengthening queue of bad-to-average local comedies which appeal to the conservative cinema-going set. (For the record, this list, all of the films on which appear to be attempting a Castle-esque miracle, includes, Strange Bedfellows, Thunderstruck, Bad Eggs, The Honourable Wally Norman, Horseplay, The Wannabes and The Nugget. The only one to have worked has been Crackerjack.)<br /><br />Here, the performances never mesh, as John Howard doesn't even look like he's in the right film  though perhaps that was the intention, as Franklin plays sleepy, conservative suburbia against its more interesting inhabitants. 20-year-old virgins who live with their parents are becoming rarer on-screen, but this is hardly a reason to watch the film. In fact, the only reasons may well be (1) Howard's bizarre  but quite fun  performance, and (2) the 'suburban nightmare' theme, which has run through Somersault, Strange Bedfellows, Tom White, Alexandra's Project, Danny Deckchair, The Rage in Placid Lake, Traveling Light, Teesh & Trude, Swimming Upstream and Lantana, many of which are very good/excellent. Enter at own risk! May be one for people who titter at the word 'penis'. 4/10.",0,1
"One of those Thank-God-I-don't-live-there documentaries. This one tells of two warring factions in Colombia, guerrillas and paramilitaries, and the surrounding peoples of Medellin.<br /><br />Guns, drugs and death run rampant. The guys, no older than 22, not in the middle of fighting a war are in jail. The girls  not women, girls  always react the same way when one of them is killed, with tears and screaming. You scratch your head; what did they expect, really? I don't know what's more disturbing: the nightly shoot-outs and civil unrest, or that everybody just seems to passively accept things as are. Or, seeing that boy drinking what is obviously not his first beer, being all of what, 10? If you were to take these any of these young men out of their situation and put them some place where they had the opportunity to do more, be more, how many would choose not to stay?<br /><br />Based on this documentary, all, I'm afraid.",0,1
I have a feeling that Dr. Dolittle was intended for an audience composed entirely of children. I think I would have had a better time if I sat at home and watched a sit-com. My favorite characters in the movie were the pet hamster and the two alley mice.,0,1
"L'Auberge Espagnole is less funny and less interesting than any episode of Dobie Gillis. Where is their Bob Denver? Do they even have a Dwayne Hickman? A French man moves to Barcelona to attend classes. He moves in with some other students who are no more interesting than himself, and they do and say uninteresting things. This movie is unbelievably bland. The only bright spot was a pretty French girl who played a Belgian lesbian. She places her hands behind her head and reveals shaven underarms, not the usual tufts of dark, smelly hair. But bare armpits does not a good movie make. L'Emmerdeur was funny, so was La Cage aux Folles. L'Auberge Espagnole and Le Placard makes you wonder what is going wrong with French comedy.",0,1
"This agonizing comedy-drama got surprisingly sterling reviews upon its release in 1979. I remember opening the movie-section of the L.A. Times and looking at a 2-page advertisement for ""Chapter Two"" filled with glowing captions like: ""Better than 'The Goodbye Girl'!"" and ""Neil Simon does it again!"" What does Neil Simon do? He takes an autobiographical situation (remarrying too soon after the death of a beloved spouse) and makes it rusty, unpleasant and--worst of all--unfunny. James Caan plays Neil--er..that is, George--a writer who can't seem to get back into life after losing his wife; enter spirited Marsha Mason (real-life Mrs. Simon...soon to be ex-Mrs. Simon) who attempts to love George despite his moods and general melancholy. Mason is very appealing here and might've saved the day were it not for Caan's indifference (not to mention a sub-plot concerning painfully-thin, blonde Valerie Harper which brings the proceedings to a screeching halt). I liked Mason's outburst at the end (""I am wonderful! I am NUTS about me!""), but I saw no happy ending for these two people...and time proved me right. ** from ****",0,1
"This film was okay, but like most TV series it would of been better if it just made for television. The best and most loved characters only had five minute roles, whilst the three mediocre characters were all the way through the film.<br /><br />Unlike most British movies that are based on television series, this film does kick off and it seems to be on to a winner, but the pace suddenly stops when the three mediocre characters are in the real world waiting to capture the three comedians.<br /><br />The film then doesn't go anywhere when Hillary in a room with the captured Steve, Lipp masquerading as Steve, and Geoff somehow writing himself in to the Medieval times. Which made me think 'hang on? How come he doesn't need a key to enter in to that world unlike the Royston Vasey characters? The medieval scene was okay but Monty Python did it a lot better and of course funnier, with cameos from Peter Kay and Simon Pegg, both didn't say anything funny, Kay had a line and Pegg just sat up on wall looking bored.<br /><br />What also grated me was that they seem to forget what happened in the previous episodes such as Hillary escaped to the Caribbean in the television in series 2, but in the film he's escaped from prison, and also Lipp is a paedophile vampire which wasn't mentioned at all in the movie, which was also quite disturbing when he's left alone looking after the children.<br /><br />There were lots of plot holes and unexplained situations such as how did Geoff and the Dark One escape from the Medieval times back in to Royston Vasey? Like Series 3 it started of good but as the film progressed, it slowly went downhill and had a very weak predictable ending.<br /><br />They would of been better off doing what Monty Python did and remade all their best and classic sketches from Series 1-3 and the Christmas special, and turned that in to a film which would of re-introduced the characters to a whole new audience, who can't be asked to watch the series or to tight to buy the DVDs.<br /><br />Best advice is save your money and wait till it's on television..... Where it belongs.",0,1
Apparently I am swimming against the tide of the glowing comments on this film. I have not seen it since I was 4 or 5 years old but there is one thing I remember distinctly...<br /><br />The Bunyip was TERRIFYING!!! Nightmare inducing terrifying. With the creepy music and the little girl and kangaroo running/hopping away for their lives...<br /><br />As a kid I also remember the animated Hobbit... no worries. Watership down? Didn't blink an eye. Dot and the Kangaroo? It still haunts my dreams. And I have several friends the same age who also think it was massively creepy. Maybe we can get a group rate on therapy.<br /><br />In short: one freaky film for its time.,0,1
"I have no idea as to which audience director George Schlatter hoped to sell this comedy-of-ills. With Redd Foxx in the central role and enough pimpy outfits and polyester to carpet the entire 1970s, ""Norman"" plays like a blaxploitation picture combined with any number of silly sitcom episodes involving comic misunderstandings, not to mention an elongated cameo by Waylon Flowers! Based on a play by Sam Bobrick and Ron Clark, this tale of an estranged married couple (Foxx and Pearl Bailey) learning the hard way that their son is secretly gay--and living with a mincing, prancing white homosexual--has enough limp-wristed jokes to shame any early episode of ""Three's Company"". Bailey keeps her dignity, and Foxx's sheer confusion is good for a couple of chuckles, but the rest of the performers are humiliated. * from ****",0,1
"Have you ever heard the saying that people ""telegraph their intentions?"" Well in this movie, the characters' actions do more than telegraph future plans -- they show up at your house drunk and buffet you about the head. This could be forgiven if the setting had been used better, or if the characters were more charismatic or nuanced. Embeth Davidtz's character is not mysterious, just wooden, and Kenneth Branagh doesn't succeed in conveying the brash charm his character probably was written to have.<br /><br />The bottom line: obvious plot, one-note performances, unlikeable characters, and grotesque ""Southern"" accents employed by British actors.",0,1
"Maureen O'Hara is always beautiful and appealing. Here she plays an actress terminally ill. We don't know with what.It is a bit of a precursor to ""Love Story"" in that respect.<br /><br />William Bendix is good, as is most of the supporting cast. John Payne is meant to be grieving but he seems to sleepwalking. The girl who plays the child he and O'Hara adopts does her best with a contrived plot device: Of course! Adopt an orphan. She will live on after the passing of your wife. It's a sweet movie but it doesn't feel sincere.I was hoping to be moved. I was, by O'Hara's gentle performance. But I don't like to feel manipulated.",0,1
"'Ninteen Eighty-Four' is a film about a futuristic society in which the government controls everything and no one can be trusted. It is a very dark film, and it is one that will not make you feel good about yourself. It is about a romance taking place in this society and the betrayal of the lovers and about human nature being self-centred. The film has some very good ideas and is done well in portraying this society with the dark tones in colours (contrasting with happiness and bright colours in the dreams) and a general feeling of loneliness through objects and people and places. However, despite the film's cleverness at portraying this idea, the film was very slow and did not seem to quite get the idea across. It seemed to spend too much time being clever rather than telling a story.",0,1
"I like musicals but as a Dickens fan I HATE this one. **MILD SPOILERS** Starving boys who have enough energy to sing and dance in the workhouse? The poor of London coming out to sing? Fagin and Dodger walking off into the sunset? Not exactly faithful to the novel. As I recall, Dodger was publicly hanged and Fagin went crazy in prison. **END OF SPOILERS**<br /><br />Oliver Reed is very weak as Sykes, doing little more than growling to indicate his evil. Worst however, is Mark Lester as Oliver, who often comes across so awkward and passive you wonder if he's really the main character. His portrayal is in no way helped by the fact that the best they could do when he sings is dub in the voice of a girl. Guess they didn't realize that boy trebles can be found in almost every church in England.<br /><br />Self-respecting Dickens fans: stick to David Lean's amazing 1948 film or the BBC 6-hour adaptation from the mid-80's. Avoid this bloated whitewash of a musical.",0,1
"It is enjoyable and fast-paced. <br /><br />There is no way on Earth that the actor playing Mat could be eighteen. However, the main thing is that he does act eighteen very convincingly. It must be a credit to his audition that he convinced them to cast him. I quite soon accepted him as being a naive young country boy.<br /><br />While his was the best performance, most of the others were also very engaging. In particular, the interplay between the policemen was natural and well-balanced, and worked very well.<br /><br />It is only about 45 minutes long, so the plot is not complex. More key is the style of the whole thing. It is very slick and vibrant, and the backdrops are atmospheric, especially from the fact that all the colours are extremely rich. The gangland is identifiable to foreign audiences, but still manages to be distinctly Australian.",0,1
"It definitely fits the time period as the Axis & Allies were playing espionage games throughout most of North Africa & the rest of the world. It's not the best of films, but certainly not the worst of the budget films as described previously from the compilation War Classics. <br /><br />Duncan""Cisco Kid"" Renaldo was actually very good in one of his first feature films. I really enjoyed the performance of Harry Parke (credited as Parkyarkarkus). Why he never got any bigger roles is beyond me. He played the perfect buddy/partner role and saved the movie...imho.<br /><br />As said, this film was part of a budget package from Superbox-Mart entitled War Classics. Eight movies for eight bucks, which included other never-heard-from-films that has some decent stars trying to pay the bills.<br /><br />This script is...well, not so hot. The editing & cinematography is...worse. If you can by-pass all of that and want to see the future Cisco Kid & a great sidekick that sadly never fulfilled his true potential, definitely pick it up! Otherwise, there's other WW2 films to watch.<br /><br />-Thunderossa.",0,1
"<br /><br />Summary: Not worth the film<br /><br />As an avid Gone With the Wind fan, I was disappointed to watch the original movie and see that they had left out many important characters. Luckily, the film on its own was a wonderful piece. When the book Scarlett came out, I read it in hopes of following two of my favorite literary characters farther on their journey together. While the book lacks any true quality, it remains a good story, and, as long as I was able to separate it from the original, was and still is enjoyable. However, I consider the six hours I spent watching the ""Scarlett"" miniseries to be some of the worst-spent hours of my life. Discrediting any of the original character traits so well-formed in Margaret Mitchell's book, this series also turned the story of the sequel into one of rape, mistrust, murder, and misformed relationships that even the book Scarlett stayed away from. The casting for many of the characters refused to examine the traits that had been so well-formed in both the original novel and film, and even carried through in the second book, and again leaves out at least one incredibly crucial character. In the novel, Scarlett O'Hara Butler follows her estranged husband Rhett Butler to Charleston under the guise of visiting extended family. After coming to an ""arrangement"" with Rhett, she agrees to leave, and proceeds to reconnect with her O'Hara relatives in Savannah. Eventually, she accompanies her cousin Colum, a passionate leader of the Fenian Brotherhood, to Ireland, to further explore her family's ""roots that go deep,"" and is eventually named ""The O'Hara,"" the head of the family. While her duties as The O'Hara keep her engaged in her town of Ballyhara, Scarlett ventures out into the world of the English landowners, and instantly becomes a sought-after guest at many of their parties. She, having been scorned by Rhett time and time again, eventually agrees to marry Luke, the earl of Fenton, until Rhett comes along in a clichéd ""night-on-white-horse"" - type of a rescue. The ""Scarlett"" miniseries fails even to do this justice. Raped by her fiancé and scorned by her family, the series shows Scarlett thrown in jail after she is blamed for a murder her cousin committed.<br /><br />I heartily advise anyone considering spending their day watching this to rethink this decision.<br /><br />",0,1
"A couple of farmers struggle in life in a small village in China. Wang Lung (Paul Muni) buys O-Lan, his future wife, who becomes his slave (Luis Rainer). American stars appear in the leading roles, talking with fake accents and emphasizing old stereotypes and patriarchal ideology. A good wife, many children and land are the best things for men to have. They are seen as property and investment. Because it is a big budget movie, in which many extras cooperate, big sets are built and special effects take place, the movie makers could not take the risk of hiring less popular actors. Luise Rainer won an Academy Award for this performance, which is definitely the worst in the movie. Her immutable face builds a barrier between her and the audience. O-Lan is supposed to be the heart of the family and the best character to sympathize with. On the other hand Paul Muni gives a better performance, showing his talent ones again. Another problem with the movie is the ending. It seems like Franklin did not know when to end the picture. This film could be dangerous if it is taken as a truly example of Chinese culture and traditions.",0,1
"Demer Daves,is a wonderful director when it comes to westerns and ""broken arrow"" remains in everybody's mind.As far as melodrama is concerned,he should leave that to knowing people like Vincente Minelli,George Cukor or the fabulous Douglas Sirk. The screenplay is so predictable that you will not be surprised once while you are watching such a tepid weepie.Natalie Wood 's character was inspired by Fannie Hurst's ""imitation of life"" (see Stahl and Sirk),but who could believe she's a black man's daughter anyway?Susan Kohner was more credible in ""imitation of life"")and Sinatra and Curtis are given so stereotyped parts that they cannot do anything with them:the poor officer,and the wealthy good-looking -and mean- sergeant.Guess whom will Natalie fall in love with?France is shown as a land of tolerance ,where interracial unions are warmly welcome.At the time(circa 1944) it was dubious,it still is for narrow-minded people you can find here there and everywhere.",0,1
"the boys were the most appealing things in the entire movie. the girls were lame and pathetic, i mean, how can they own their own clothing line, dolls, movies, producing studios, and not smell this bomb from far away? in order to gain some sort of responsibility, which i dont really see the sense in the punishment..., they are sent to paris, far far far away from home to live with the so-called strict grandfather who holds an important standing with paris. i cant really remember what he was, so who really cares? the detail doesnt help, the girls are sent to paris to learn something.. so what exactly do they learn when they meet two french boys and are able to manipulate the guy that supposed to watch them so they can meet these guys on scooters? the typical pre-teen movie, having all pre-teens wishing to misbehave and be able to afford the trip to paris or some far away country away from parents? i dont really like the olsens anyways, they never could really shake off the image of michelle, on full house... in case you didnt see that, then you were lucky from the start. (F F-)",0,1
"Like a lot of movies involving little kids, this starts off ""real cute"" and likable...and then, after about a half hour or so, becomes the reverse.<br /><br />That's certainly the case here in this time-travel story (which I usually love) where an adult meets a kid who his really him at the age of eight! Great premise and a great lead actor in Bruce Willis, but.....<br /><br />The kid ""Rusty"" is a smart-aleck and whiny brat and Willis Rusty grown up now as ""Russell"" gets abrasive with his constant yelling. That is entertainment? No, thanks.<br /><br />Young Breslin has gone on to become a very good child actor, being involved in a number of films including ""The Cat In The Hat"" opposite a more famous child actor: Dakota Fanning. <br /><br />Overall, a disappointing film, especially with all the good press this movie got when it was released.",0,1
"First off just let me say that I live in South Africa where rugby is our biggest sport by far, and our national side, the Springboks, have won the Rugby World Cup twice, so it's quite a big deal over here. I've played all my life and I'm shocked at the poor attention to detail in this movie! At first I thought it had the potential to be a great movie considering the cast of Neal McDonough, Nick Ferris, Gary Cole and Sean Astin for goodness sake, but it turned out to be a mockery of the sport. They basically mashed it together with your normal everyday American Football movie.<br /><br />My first problem is that this movie supposedly captures the values of rugby, but the discipline or should I say the total lack thereof during the games are contradictory to this. In the final it looks more like an NFL game with Penning being tackled of the ball numerous times, in front of the referee...that would've immediately led to a couple of red cards, because foul play like that would never go unpunished in by a referee, of that I can assure you! You'd also not be able to find a coach in world rugby who would have so little control over his team. Any coach would take a dump on a players head if he intentionally stiff arms an opposing player or double teams him like they did in the final...red card and certain suspension, full stop.<br /><br />Secondly, it's absurd that a coach would take a brand new player, who has played wing all of his life I gather, move him to hooker which is a highly specialized position and say that it's for the good of the TEAM?! What?! Hooker is a highly specialized position in the front row where you have to be able to scrum extremely well and preferably be able to throw the ball in at line-out time, which Penning NEVER does for some or other reason. By moving a wing to hooker without any extensive long term training it would firstly lead to your team's demise at scrum time & secondly the poor kid would probably break his neck! How is that good for the team I ask you? Finally, the overall high emotional pitch of the movie is way too much, because even though rugby is a great sport, and it builds great friendships & team spirit, it rarely gets that out of hand & corny. I've seen true-life football drama's with less emotion than this movie & it turned out great, but in this one Sean's (Penning) acting skills is dragged way too far and the movie attempts too force an emotional response out of the audience, which ends up being boring and hard to watch at times.<br /><br />Hollywood have made some great sports movies over the years, but next time they venture into a sport which has just recently picked up in the states, they should try and do their homework & maybe get some experts into the fray.<br /><br />DO IT RIGHT OR DON'T DO IT AT ALL!",0,1
"Let me start off by saying that this doesn't seem or feel like a movie. It seems like just another TV show about popular girls and boys with no real film language top back it up.<br /><br />The camera angles are so straight forward that the story is told the simplest way possible never making the public connect with it. This film takes us to where no movie I've seen has done before: to a realm where the Film Theater becomes a warm medium giving the public every element of interpretation. Too obvious. The large movie screen is only used as an enlarged TV from where we can see every attribute of these women in a larger than life manner.<br /><br />Lately it seems that young directors are compromising the Art of film making for sales. This is very scary. The industry is spoiling the art in movies. We must educate ourselves and our children about what cinematography and its language are really about. Not just sales and entertainment, but a way to communicate feelings, passions and even culture. Not as a launching platform for young divas and jocks.",0,1
"Some aspects of this production are good, such as the performances of Angela Lansbury, George Hearn, Cris Groenendaal, and Sal Mistretta. But am I the only one who is distracted by the horrible performance by Betsy Joslyn as Johanna? She is terrible! She slauters the songs with her screechy voice and overacts in a role she clearly doesn't understand. I also think the chorus isn't up to snuff. They drag the tempo and make the worst facial expressions. Overall, I think this production is okay, but Sweeney Todd can be so much more if done correctly. This production doesn't come near the level this material demands. The concert version with George Hearn and Patti LuPone is much better.",0,1
"I am very surprised by the positive comments because there were four of us that saw this at one screening and we all walked out. We personally felt that it was painfully slow to watch and couldn't sit through the whole movie. And we really tried to stick with it. In particular, those in the group who really wanted to like it because of their personal experiences with sexual orientation alienation in the school years depicted didn't like or identify with it at all. :(<br /><br />That said, it is great to see that this film really resonated with a lot of people here on the boards and with reviewers. That's the beauty of the subjective art form of film. :)",0,1
"I was dreading taking my nephews to this movie, as I didn't think it was going to be well done. The kids, ages 6 and 10 were set on seeing it, so I caved. I must admit that it was not nearly as bad as I had thought, but was still a far cry from the book. The movie seemed right on with the 10 year old's understanding and sense of humor. I found that the 6 year old understood what was going on and he was presenting solutions to the issues that were taking place. I eventually had to explain that sometimes the movies don't show the best solutions to the problems because it is more fun to watch what happens if they make the ""silly"" or ""stupid"" choices.",0,1
"I love comedies and I love independent films, but this was much too slow and the humor was extremely regional. I guess It would have been better if the main characters were likeable, but they were just typical gen-x slacker types, just like the people that have been causing trouble in high schools for forty years... I can understand High Praise for a young indie film-maker when it is deserving, but this is an extremely average film.",0,1
"Leon Errol handles his double role of Uncle Matt Lindsay and Lord Basil Epping superbly, but I have trouble liking the ""Mexican Spitfire"" Series because they all are contrived to produce mistaken identities, and these are telegraphed way in advance. Errol is funny as the stuffy Lord Epping, but I would have preferred a lot more wit and much less repetition. <br /><br />",0,1
"Some good movies keep you in front of the TV, and you are dying to see the result.<br /><br />This movie does not have highs and lows. It simply describes a young girl's family life in Africa. People come and go, the weather and the background are all the same.<br /><br />",0,1
"This is the weakest of the series, not much of a plot and a rather odd-looking Wallace. But it's still pretty good, considering. A sign of greater things to come!<br /><br />6/10",0,1
"In 17th Century Japan, there lived a samurai who would set the standard for the ages. His name was Mayeda. He is sent on an epic journey across the world to acquire 5,000 muscats from the King of Spain. Whilst at sea a violent storm swallows their precious gold intended to buy the weapons and almost takes their lives. Mayeda must battle all odds to survive and the secure the fate of his beloved Japan. Shogun Mayeda is a multi million dollar action adventure epic set across three continents.<br /><br />Starring cinema legends Sho Kosugi (Tenchu: Stealth Assassins), Christopher Lee (Star Wars, Lord of the Rings Trilogy), John Rhys Davies (Lord of the Rings Trilogy, Indiana Jones Trilogy) and Toshiro Milfune (The Seven Samurai, Throne of Blood), Shogun Mayeda (Kabuto) is a film masterpiece.<br /><br />The Osaka winning stunt team bought to the screen by Bob Ivy bring exciting battle/action sequences such as the opening battle against the Eastern army, the attack on Mayeda's ship carrying priceless jewels and the final confrontation between Sho Kosugi and David Essex. A fine musical score by famed composer John Scott is also present. Director Sho Kusugi was not even nominated for an Oscar for this film which deals with the emotional strife such as the death of Mayedas family, the search for love and acceptance after grieving, all of which is dealt with extremely well. Highly recommended cinematic masterpiece.<br /><br />Please note: All of the above is opposite for the film in question.",0,1
"I went to see this 3 nights ago here in Cork, Ireland. It was the world premiere of it, in the tiny cinema in the Triskel Arts Centre as part of the Cork Film Festival.<br /><br />I found ""Strange Fruit"" to be an excellent movie. It is a bit rough around the edges, but for a low-budget movie that is to be expected! In general the acting (particularly from the main lead Kent Faulcon) is wonderful, the cinematography and direction excellent, and the script hugely entertaining and thought-provoking, with some nice set-ups and witty dialogue.<br /><br />The ending was a bit sudden, with no conclusion given to characters and events once the finale came to its gripping end ... but perhaps that's what the filmmakers were going for? It certainly did make the movie more unsettling. I did like the fact that the main character never came to terms with his mother on screen: it leaves you wondering whether or not he ever will, as in real-life sometimes these things are never settled. This was a good choice, to leave it unresolved rather than sentimentally wrapping it up!<br /><br />Taut and suspenseful throughout, ""Strange Fruit"" is a hugely ambitious debut and I have high hopes for what the writer/director Kyle Schickner will unleash next. He - and his colleagues - are a talent worth watching.<br /><br />I hope ""Strange Fruit"" gets a wider release soon, as more people deserve to see this movie, an above-average thriller with some original and insightful twists on homophobia and racism in America's Deep South.<br /><br />Highly Recommended: 7/10",0,1
"I never much liked the Myra movie, tho I appreciate how it pushed the Hollywood envelope at the time. Certainly Miss Welch's costume became an iconic image, though I have to wonder if many people who recognize the image really saw the film and know what it was all about -<br /><br />I rewatched Myra on FMC a couple of years ago and didn't think it had aged any better thru the years. There's a segment about it in the Sexploitation Cinema Cartoon History comic books, where it's given proper credit for putting such big stars in what was then an outrageous production. However, IMHO, the movie is too bitter to be charming, too silly to be a turn-on, and so busy trying to shock that it fails to inform, engage, OR entertain ---",0,1
"I saw this recently with my wife and discovered it's better than Caine believes, although it's not much cop. Britain's greatest ever screen actor does not seem too interested in this role, which is a pity as he might have elevated it with more conviction in his playing. Rex Harrison seems even less bothered, perhaps unsurprisingly, as his character is very poorly written. William Holden is better, but his screen time is fleeting and, again, his character is not well scripted.<br /><br />Beverly Johnson is as beautiful a woman as I have ever seen, but is given very little to do, the film might have gained a great deal by concentrating more on her story. Ustinov steals the show, but basically by playing a comic character quite out of keeping with the film's serious tone. The music is poor and Omar Sharif makes one of his many pointless cameos (his career has been based on this for decades now).<br /><br />Richard Fleischer has to be blamed for not directing this more effectively, he was an infuriatingly unpredictable film director, and this is one of his weaker movies.",0,1
"Every Christmas eve I make my kids endure yet another showing of It's A Wonderful Life. I also thoroughly enjoyed Bad Santa. So sue me. I admit it. I like cheesy, schmaltzy movies. I like excellent, intelligent ones too, but as with so many things, variety is a good thing. What would the Christmas season be without the annual cinematic ka-ching ka-ching of Santa in all his guises, from Edmund Gwenn to Billy Bob Thornton? Fred Claus will make no one forget Bedford Falls, but I do not believe a Christmas film should have to reach iconic stature to succeed. ""Fred"" is a perfectly OK holiday movie, with enough humor for the adults and sufficient charm for the kids. My wife and I laughed a lot, even if most of the humor was obvious and Vince was just being Vince. Paul Giamatti was a top-notch Santa, which helped a lot. Not a great flick, and unlikely to become must-viewing for anyone's annual Christmas traditions. But my wife and daughter and I enjoyed it for what it was, holiday schmaltz with a small dash of spice. There's nothing wrong with that.",0,1
"I understand there was some conflict between Leigh and the great Maggie Smith during the filming. Understandable when you put one of the world's greatest actresses of all time (Smith, of course) with one whose performances seem to get worse with each subsequent film.",0,1
"This film was shot in Randolph County in central North Carolina in 1968 when a film crew in the state was a rare thing. The locations were the municipalities of Liberty and Ramseur and the surrounding rural countryside. It is not a particularly good movie. It did have Merle Haggard and it brought life to the hinterlands for a few minutes.<br /><br />The plot is standard shootemup. The cinematography is that fuzzy stuff that came out of the late sixties and early seventies. The local folks were thrilled to be a part of the enterprise.<br /><br />If viewers have difficulty finding a copy of this film, a record copy is available in Asheboro, NC.<br /><br />Actors not credited include Ben Jones, Mimi Pravda, Tommy Hull, Bill Nunnery.",0,1
